"Time","asset_id 1","device_id 1","Battery Voltage","asset_id 2","device_id 2","Battery Current"
2023-10-08 09:55:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,
2023-10-08 10:00:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,48.4 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,1.90 A
2023-10-08 10:05:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,48.6 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,4.90 A
2023-10-08 10:10:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,48.9 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,4.50 A
2023-10-08 10:15:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,48.8 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,5.30 A
2023-10-08 10:20:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.0 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,5.20 A
2023-10-08 10:25:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,48.4 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,3 A
2023-10-08 10:30:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,48.9 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,6 A
2023-10-08 10:35:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,48.9 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,5.60 A
2023-10-08 10:40:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.5 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,7.60 A
2023-10-08 10:45:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.4 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,8 A
2023-10-08 10:50:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.4 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,7.60 A
2023-10-08 10:55:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.6 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,7.90 A
2023-10-08 11:00:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.1 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,5.40 A
2023-10-08 11:05:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,48.3 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,1.80 A
2023-10-08 11:10:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.7 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,11.8 A
2023-10-08 11:15:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.5 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,5.80 A
2023-10-08 11:20:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,48.4 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,2.70 A
2023-10-08 11:25:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,51.7 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,24.3 A
2023-10-08 11:30:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,53.5 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,39.2 A
2023-10-08 11:35:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,50.9 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,16.2 A
2023-10-08 11:40:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.5 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,6.90 A
2023-10-08 11:45:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.3 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,7.20 A
2023-10-08 11:50:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,50.2 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,13 A
2023-10-08 11:55:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.7 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,9.60 A
2023-10-08 12:00:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.2 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,4.20 A
2023-10-08 12:05:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,
2023-10-08 12:10:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.7 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,9.10 A
2023-10-08 12:15:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.2 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,6 A
2023-10-08 12:20:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,51.9 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,24.8 A
2023-10-08 12:25:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.0 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,2.60 A
2023-10-08 12:30:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.6 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,8.20 A
2023-10-08 12:35:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,48.9 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,3.90 A
2023-10-08 12:40:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,50.7 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,16.6 A
2023-10-08 12:45:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,52.5 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,32.1 A
2023-10-08 12:50:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,52.3 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,29.6 A
2023-10-08 12:55:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,54.7 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.2 A
2023-10-08 13:00:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,51.3 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,19.6 A
2023-10-08 13:05:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,53.7 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,39.4 A
2023-10-08 13:10:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,51.6 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,20.9 A
2023-10-08 13:15:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,50.4 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,10 A
2023-10-08 13:20:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,50.4 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,11.9 A
2023-10-08 13:25:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,50.8 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,11.7 A
2023-10-08 13:30:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.1 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,800 mA
2023-10-08 13:35:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,50.3 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,11.2 A
2023-10-08 13:40:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,49.5 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,3.70 A
2023-10-08 13:45:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,52.8 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,30.6 A
2023-10-08 13:50:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,53.9 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,37.2 A
2023-10-08 13:55:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,54.7 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,41 A
2023-10-08 14:00:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,54.8 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,44.3 A
2023-10-08 14:05:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,
2023-10-08 14:10:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,53.2 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,27.9 A
2023-10-08 14:15:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,51.3 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,14.4 A
2023-10-08 14:20:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,54.1 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,35.7 A
2023-10-08 14:25:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,51.9 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,17.3 A
2023-10-08 14:30:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,51.5 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,13.5 A
2023-10-08 14:35:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,50.8 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,9.80 A
2023-10-08 14:40:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,52.9 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,20.6 A
2023-10-08 14:45:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,50.1 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,4.20 A
2023-10-08 14:50:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,52.1 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,18.7 A
2023-10-08 14:55:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,53.3 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,22.8 A
2023-10-08 15:00:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,52.5 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,17.2 A
2023-10-08 15:05:00,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,55.1 V,edf6e7c5-c656-4fab-9f3d-2941d8fb91ad,22549ea7-3932-48d4-a378-461f8dc02bb6,29.1 A
